Year,EBROMId,Volume,Market
2024,50020596,25955
2024,60243222,6197
2024,50008400,3822
2024,60210449,487696
2024,60211650,140
2024,60234812,6338
2024,60167780,747
2024,60196777,58604
2024,60223750,554
2024,60040983,16074
2024,60197079,94
2024,60120946,210597
2024,50071389,9700
2024,50063165,2680
2024,60062875,7871
2024,60080111,1579
2024,60168038,7119
2024,60165154,834
2024,60240507,171102
2024,60130872,4
2024,60271636,73884
2024,60280535,160
2024,60240528,3916
2024,50081256,295
2024,60242719,8808
2024,60275265,36222
2024,50077691,16129
2024,60237882,211806
2024,60130947,448659
2024,60078925,400925
2024,60054094,930630
2024,60123798,472396
2024,50069229,160405
2024,60097877,99
2024,60130185,181919
2024,60188526,30570
2024,60257027,8321
2024,60197378,14521
2024,60230660,42734
2024,60123484,324676
2024,60196396,3520
2024,60165161,4208
2024,50042227,8009
2024,60238841,217
2024,60207325,137
2024,50039398,78149
2024,60197616,11910
2024,60259133,33127
2024,60048257,50526
2024,50080613,1362176
2024,60170472,930
2024,50038442,1312
2024,50019159,65678
2024,60129131,4466
2024,60232469,42482
2024,60223460,4597
2024,60073838,496
2024,60211919,886829
2024,60213478,6131
2024,60167060,28780
2024,60196058,105
2024,60193743,11468
2024,60198834,5127
2024,50060040,1719
2024,60197854,7
2024,50079317,2372
2024,60099093,44266
2024,60246662,21357
2024,60071498,50478
2024,60239042,3872
2024,60064050,2532
2024,60055069,44995
2024,60212104,15185
2024,60232373,23520
2024,60129796,267
2024,60038088,1045187
2024,60246586,6690
2024,50071617,4118
2024,50005516,24020
2024,60246474,392
2024,60055484,9863
2024,50055671,6960
2024,50031441,11809
2024,60211736,24720
2024,60210683,442790
2024,60193587,10650
2024,60198863,32378
2024,60256553,791
2024,60196388,1301
2024,50072210,2034523
2024,60199455,63562
2024,50008713,1470
2024,60193732,654
2024,50071631,40
2024,60064131,15646
2024,60129010,147
2024,60165029,102667
2024,60207378,103363
2024,60231797,21281
2024,60273578,501402
2024,50048380,195247
2024,50054595,207865
2024,50024632,31117
2024,50075301,1883
2024,60137372,27198
2024,60164461,4216
2024,60071244,51381
2024,60240893,284509
2024,50022574,16554
2024,60037872,17678
2024,50072467,251
2024,60208025,2046
2024,60130729,84380
2024,60169998,49
2024,50019332,104610
2024,50074324,337687
2024,60123942,30072
2024,60247284,12254
2024,50071990,123
2024,60123760,101882
2024,60124547,23411
2024,60239938,57321
2024,50046576,3813
2024,60207457,20362
2024,60127155,3644
2024,60241046,2965
2024,50072488,31
2024,60197192,127
2024,50072401,25545
2024,60230654,345
2024,50040157,1859
2024,60196979,41
2024,50019041,6030
2024,60235892,5826
2024,60196342,48557
2024,60196697,76843
2024,60231953,34263
2024,50073322,41323117
2024,50049929,161528
2024,60246664,7777
2024,60214470,24560
2024,60247157,2042
2024,60169053,19756
2024,60048048,35158
2024,60126796,265237
2024,60257287,368785
2024,60242025,4170
2024,60167460,224189
2024,60214319,402
2024,50037952,26816
2024,60126755,128
2024,50040541,1983
2024,60064017,163
2024,50072379,1923
2024,60210710,85
2024,60214176,138825
2024,50048379,151814
2024,60062482,4781
2024,60078973,820
2024,60129701,922568
2024,60037356,17693
2024,60125105,125
2024,60242783,726
2024,60064317,62928
2024,50048882,22823
2024,60074985,598
2024,60119267,62215
2024,60162030,29243
2024,60166339,535
2024,60136186,2
2024,60238521,863
2024,50042208,1880
2024,60205979,1206
2024,60209950,259
2024,60241403,24
2024,50062677,283923
2024,60056970,1684
2024,60236524,621519
2024,60096224,296322
2024,50073330,1833
2024,50069634,52592
2024,60206934,1270
2024,60185844,11233
2024,60242579,41541
2024,60214638,7948
2024,60056076,28382
2024,60193097,57827
2024,60063348,47099
2024,60118715,10366
2024,50064143,157269
2024,60168672,15059
2024,60197075,705
2024,60206141,162251
2024,60050662,14024
2024,60276675,477384
2024,60075104,4800
2024,60238774,10007
2024,60214080,395
2024,50073675,255
2024,50059166,146798
2024,50019661,5067
2024,60230744,1135
2024,60256332,223
2024,60211577,423
2024,50081367,2437
2024,50080917,141963
2024,60135844,562
2024,60238948,96279
2024,50065582,11074
2024,60045278,172309
2024,60258364,2488
2024,60196442,46769
2024,50031570,389688
2024,60205344,89727
2024,50015527,37706
2024,60137705,996
2024,50054312,17373
2024,50019123,62453
2024,60278725,3766
2024,60056504,167896
2024,50051509,5313595
2024,60234105,34632
2024,60124693,8965
2024,60164737,87913
2024,50056118,59280
2024,60045117,92040
2024,60197234,32
2024,60130458,552
2024,50070234,10938
2024,60039477,78385
2024,60082078,236708
2024,60243262,9907
2024,50012093,317661
2024,60194119,58236
2024,60169838,254
2024,50066126,187010
2024,60196872,13122
2024,60232778,843
2024,60048084,4029848
2024,60205289,48884
2024,60275207,61520
2024,60136112,19625
2024,60233582,469261
2024,60122089,12212
2024,60137626,109176
2024,60212188,1004313
2024,50042317,3504
2024,60233274,8115
2024,60080123,33180
2024,60233863,281036
2024,60055046,43317
2024,60257423,10633
2024,60127274,297299
2024,60195616,36379
2024,50064070,28704
2024,60199050,43895
2024,60163055,11671
2024,50020057,3119
2024,60230075,5421
2024,60171430,48751
2024,60189065,7006
2024,60237300,4030
2024,60119479,500
2024,60256748,6965
2024,60120975,18169
2024,60212118,229
2024,60136864,146272
2024,60049915,69097
2024,60162886,18182
2024,60122716,6653
2024,60169969,7024
2024,50064188,25
2024,60189130,10584
2024,50010988,74533
2024,50071395,2055
2024,60127679,27
2024,60064810,5765
2024,60199009,167868
2024,60205317,163793
2024,50050752,89
2024,60211994,11318
2024,60169956,8776
2024,60207223,3151
2024,60135123,5783
2024,60046471,19598
2024,60196501,1025
2024,60246676,99334
2024,60076396,1707
2024,60237999,733
2024,60118155,11827
2024,60205356,160199
2024,60256776,640
2024,60127419,32214
2024,50073971,10838
2024,60230571,8871
2024,50070741,9898
2024,60240743,9832
2024,50064352,1324
2024,60037720,67181
2024,60079338,29985
2024,60165156,23697
2024,60119546,46744
2024,60237322,401
2024,60214058,33972
2024,60071441,1795
2024,50071087,27591
2024,60233425,185932
2024,60165343,1092
2024,60256436,1293570
2024,50051431,4249
2024,50073595,24085
2024,60120755,10542
2024,60240542,4677
2024,60193913,3007
2024,60199403,135
2024,60124276,233
2024,50040472,27759
2024,60166833,1196687
2024,50004366,10638
2024,60062330,2302
2024,60198805,59
2024,50051922,106645
2024,60078754,27
2024,60231728,565
2024,60234449,5892
2024,60137774,200841
2024,60257456,76584
2024,50007011,18698
2024,60205776,4837
2024,60081468,1164
2024,60196746,59474
2024,60194070,74091
2024,50038536,6313
2024,60237702,9268
2024,60206308,78
2024,60055427,37853
2024,60074115,7585
2024,60214364,56191
2024,60169480,256
2024,60170489,4440
2024,60211418,317
2024,60130974,1296038
2024,60036988,74452
2024,60119911,55
2024,50020496,38508
2024,60137642,3591
2024,50040146,2891
2024,60168558,20570
2024,60137531,925
2024,60164903,25867
2024,50057142,52412
2024,60047272,8059
2024,50046882,34417
2024,60129251,6226
2024,60137507,3028
2024,60205999,46717
2024,60168719,753
2024,60097163,347
2024,50075960,885
2024,50064671,8
2024,50007673,32853
2024,60230054,964763
2024,60230643,1359
2024,60213262,80449
2024,60078542,5
2024,60257219,23136
2024,60127970,599687
2024,50047400,49180
2024,60210338,31121
2024,60273364,91010
2024,60072236,31
2024,50069112,113914
2024,60047116,11419
2024,60212109,7171
2024,60137137,82022
2024,60192207,8061
2024,60234160,11233
2024,60213092,11481
2024,60236111,2524951
2024,60046245,15692
2024,60236887,3235
2024,60126616,208551
2024,60099202,39290
2024,60256865,29951
2024,60188387,1839
2024,60120846,21265
2024,60166190,49466
2024,60214204,101705
2024,50057044,12929
2024,60233268,381508
2024,50022233,59175
2024,60098182,270955
2024,60037349,2194
2024,60163080,16843
2024,60212509,16
2024,60188993,13792
2024,60243220,26423
2024,60256327,3002
2024,50015557,727
2024,60062210,40970
2024,60238368,3916
2024,60214262,65275
2024,60207645,308179
2024,60166140,163147
2024,50002447,9121
2024,60123696,1009
2024,60073536,9178
2024,60241049,485
2024,60210720,292
2024,50069645,4865
2024,60241298,19301
2024,60212425,754
2024,60081456,22358
2024,60124722,1164
2024,60188921,18390
2024,60130465,161
2024,60043558,1976
2024,60237470,1415
2024,60055531,262844
2024,60078042,13926
2024,50032060,84290
2024,60127493,194766
2024,50073686,53083
2024,60137295,35783
2024,60233679,19689
2024,60241374,53
2024,60238076,32927
2024,60212687,72384
2024,60257293,62348
2024,50006859,233577
2024,60196497,2712
2024,60230241,57016
2024,60052941,258317
2024,60129215,720
2024,60272335,3429
2024,50002644,11693
2024,60165045,1119999
2024,50065777,847
2024,60162607,16760
2024,60169819,2365
2024,50042384,3848
2024,60169804,288
2024,60259135,151414
2024,60128385,39947
2024,60239302,3278
2024,60081647,13929
2024,60121451,10670
2024,50076118,35033
2024,60235008,753
2024,60196054,3380
2024,60072015,987001
2024,60077474,34132
2024,60167673,1443
2024,60257911,74379
2024,60168025,77560
2024,50019837,13193
2024,60205954,12
2024,60235745,36754
2024,60072127,12607
2024,60256348,233357
2024,60236353,10728
2024,60207999,9197
2024,50049683,197
2024,60233436,163958
2024,60119271,1557
2024,60165968,10394
2024,60162364,76
2024,60125938,4398
2024,60238208,6869
2024,50051131,2260
2024,60189094,113105
2024,60239142,989
2024,60171352,1752
2024,60188650,12539
2024,60124270,12459
2024,50048308,9910
2024,60047988,9135
2024,60212451,274232
2024,60210621,2615
2024,60230359,39594
2024,60127734,202964
2024,60193481,64874
2024,60036918,14274
2024,60275997,10370
2024,60209001,38
2024,50020999,33
2024,50003309,108656
2024,60206075,46299
2024,60130165,291676
2024,60118538,7273
2024,60075903,22143
2024,50000588,279
2024,60234323,500156
2024,60233514,786139
2024,50063695,34839
2024,60054961,35947
2024,60210443,1885
2024,60125586,6498
2024,60238408,46346
2024,60171411,39236
2024,60038614,1186
2024,60119106,259355
2024,60162361,159414
2024,60235288,1879
2024,50034107,47862
2024,50009337,7386
2024,60168015,863
2024,60077234,4240
2024,60231279,532
2024,60197115,9108
2024,60235957,8458
2024,60237566,10674
2024,60240571,10123
2024,60188388,12348
2024,60196375,8503
2024,60120942,1295
2024,60212963,1094
2024,60214227,129837
2024,60137407,11299
2024,60082636,6306
2024,50038599,95944
2024,50078636,38018
2024,60125981,73404
2024,60272583,193325
2024,60079027,58173
2024,50046632,16988
2024,50072213,612865
2024,60275856,34922
2024,50010950,342498
2024,60272115,123168
2024,60124847,6706
2024,50065233,2799
2024,60212110,11071
2024,60239913,148822
2024,60137544,12
2024,60136683,949
2024,60064624,86137
2024,50014963,21044
2024,60198861,17790
2024,60279563,18346
2024,50042297,2746
2024,60247462,40950
2024,60236318,3557
2024,60210492,11370
2024,60238719,299
2024,60136006,53861
2024,60197517,70532
2024,60130735,2358
2024,60194869,337719
2024,60211774,1200028
2024,60194815,56751
2024,60207458,3827
2024,60050648,320901
2024,60238402,7943
2024,60119270,1457
2024,60195558,33982
2024,60077361,6343
2024,60123574,39126
2024,60184885,6946
2024,60256331,5845
2024,60223344,7315
2024,50034137,7
2024,60046413,1448
2024,60189093,149290
2024,60095322,74708
2024,60209229,825
2024,60271655,62977
2024,60208233,11916
2024,50042307,28206
2024,60258847,678
2024,60118433,13022
2024,60196434,89193
2024,50074395,655995
2024,50057066,5
2024,50017153,35312
2024,60137630,12444
2024,60164916,1717
2024,60075588,44323
2024,60199070,1582018
2024,60278730,2865
2024,60247088,782191
2024,50052151,7841
2024,50049564,2206
2024,60257034,5005
2024,60230626,64
2024,60167351,2054
2024,60162804,21856
2024,60207817,100479
2024,60167190,2398745
2024,50071278,364562
2024,60272046,26019
2024,60210520,21675
2024,60230957,175821
2024,60126951,256722
2024,60165244,23890
2024,60071286,6914
2024,50019616,23925
2024,60259015,9351
2024,60098045,153820
2024,60237859,6509
2024,50020200,235769
2024,60125501,9605
2024,60077390,2109
2024,60056986,130
2024,60233162,1933
2024,60040194,59910
2024,60064927,21117
2024,60231268,33399
2024,50065180,840
2024,60192983,178386
2024,50048223,8288
2024,60194515,73940
2024,60236316,5142
2024,60272078,1590
2024,50006340,3786
2024,60209743,9172
2024,60209218,1373
2024,50066108,14536
2024,60164711,42083
2024,60056176,7002
2024,60223466,8030
2024,60071379,12571
2024,60065385,24840
2024,60037790,3
2024,60127360,833757
2024,60239089,42932
2024,50036964,26221
2024,60097088,5527
2024,50019835,17089
2024,60234475,4331
2024,60043938,1240
2024,50071642,204
2024,60272972,15691
2024,60214340,408
2024,60197082,5704
2024,60095319,1079871
2024,60205832,26146
2024,60206841,1649
2024,60258060,12856
2024,60241308,67
2024,50068565,20674
2024,60120941,2459
2024,60206033,22792
2024,60183466,1827
2024,60231792,52
2024,60127467,28725
2024,60077786,109363
2024,60124296,1
2024,60120847,32324
2024,50046648,139
2024,50008677,21745
2024,60230009,19600
2024,60278729,955
2024,60037638,428
2024,60247058,6997
2024,60082427,6785
2024,60207175,30228
2024,50075331,4
2024,60193644,2873
2024,60237501,5702
2024,60209009,1213
2024,60135128,588
2024,50069859,1753235
2024,60207311,15228
2024,60077330,244402
2024,60223227,15
2024,60170022,700
2024,60237500,9725
2024,50002356,519817
2024,50001388,5331
2024,60212016,3986
2024,60169816,213
2024,50071643,43
2024,60056985,21
2024,60047325,612365
2024,60258646,262
2024,60196217,26300
2024,60238950,807
2024,50073328,140076
2024,50064649,4438
2024,60162599,19179
2024,60196498,10855
2024,60208210,42151
2024,60098336,4137
2024,60164895,439593
2024,60214068,31774
2024,60072017,760680
2024,60037507,6898
2024,60046928,129081
2024,60199412,35763
2024,60188786,880
2024,60238025,25801
2024,60211757,10800
2024,60196790,134405
2024,60271418,78634
2024,50008694,20559
2024,60098031,44641
2024,60076023,101
2024,60205559,111
2024,60208211,13930
2024,50080986,11972
2024,60193944,2065302
2024,60076375,8546
2024,60121945,14130
2024,60214161,18252
2024,60278152,6716
2024,60210460,13
2024,60276040,84988
2024,50065963,181286
2024,60257832,2972
2024,60081376,45856
2024,50054683,287222
2024,60081944,5900
2024,60196290,218
2024,60076205,29650
2024,50073878,47
2024,60166873,13120
2024,50072156,6655
2024,60162180,46813
2024,60188910,41975
2024,60258304,7809
2024,60162194,25410
2024,50046831,4541
2024,60212668,823
2024,60163847,7489
2024,60234897,3976
2024,60214187,59387
2024,60135756,3
2024,60208297,39958
2024,50066000,8928
2024,60098827,1598
2024,60121182,18
2024,50008776,140
2024,60230495,4
2024,60137902,60
2024,60271708,8133
2024,60199325,121
2024,60273515,107123
2024,60137838,338010
2024,50058321,306381
2024,60136902,32038
2024,50064353,563
2024,50056677,34
2024,60212120,860
2024,60168589,497768
2024,60135587,27247
2024,60054209,23343
2024,60185276,42326
2024,50008665,4985
2024,60127455,25542
2024,50005326,7637
2024,60123799,56861
2024,50071543,56644
2024,60075743,24299
2024,60233087,8067
2024,60241423,6960
2024,50033400,15733
2024,60211644,38359
2024,50063187,4109
2024,60096508,52865
2024,60193702,366227
2024,50028753,10
2024,60049216,12130
2024,60185741,19145
2024,60167856,828
2024,60137021,10857
2024,60199030,146
2024,60192632,243460
2024,60208841,1082432
2024,60205205,232690
2024,60123758,137252
2024,60212402,25
2024,60256937,432
2024,60223444,52
2024,50072223,13112
2024,60233031,1128
2024,60065138,4237
2024,60049340,417
2024,60234111,117138
2024,60239258,159
2024,60272443,6913
2024,60257226,311
2024,60037351,8223
2024,60278838,6208
2024,60039458,5701
2024,50073724,19509
2024,50065487,48
2024,60131294,21146
2024,60061967,19125
2024,60238662,22479
2024,60057912,15076
2024,60124721,8837
2024,60233085,97211
2024,60208517,58761
2024,60170004,71
2024,60073879,19111
2024,60169993,60
2024,50065690,11
2024,60073751,2511
2024,60096054,5760
2024,50070138,58770
2024,60061313,12684
2024,60213287,42373
2024,60121676,10854
2024,50050957,108517
2024,60162843,19480
2024,60055076,34372
2024,60137597,28910
2024,60213928,45738
2024,60129446,5809
2024,60072461,1169256
2024,60205277,276196
2024,60193143,12
2024,60047157,75
2024,60238431,4712
2024,60077967,18549
2024,60275152,1493
2024,60209301,51405
2024,60212647,4012
2024,60166874,7960
2024,50046601,67481
2024,60196155,17506
2024,60277239,5475
2024,60274566,1419
2024,60165836,2
2024,60258210,109243
2024,60276006,221
2024,50071507,380215
2024,60275281,1
2024,60213303,18746
2024,60049815,28
2024,60079198,1507
2024,60238753,79105
2024,60126146,1
2024,60129435,2709
2024,60072511,1
2024,60122746,369390
2024,60188237,18870
2024,60257936,149002
2024,50076194,16988
2024,60076638,240
2024,50011091,2263663
2024,50005449,6758
2024,60166341,3224
2024,60240152,11426
2024,60258150,52731
2024,60095903,97
2024,60196347,243
2024,60131151,13729
2024,50073714,953
2024,60194714,84181
2024,50001842,3705
2024,50056639,255
2024,60171168,133833
2024,60208017,42
2024,60199413,68
2024,60074749,2217
2024,60057700,15
2024,50040324,5414
2024,60166870,57
2024,50029291,5
2024,50063098,170889
2024,60214015,22873
2024,60076693,7503
2024,60196379,4254
2024,60124894,17918
2024,60167212,33107
2024,60063575,31549
2024,60162619,108811
2024,60210850,73
2024,50035381,4213
2024,60210378,10190
2024,60209553,120762
2024,60237140,3
2024,60126435,7093
2024,60119225,93849
2024,60256223,750
2024,60230257,684
2024,60274478,13840
2024,60247057,8487
2024,60214314,22
2024,60124327,61845
2024,60241387,14
2024,60198970,68300
2024,60136009,688
2024,60256382,3121
2024,50069387,137624
2024,60171176,71897
2024,60271680,86
2024,60258973,2777
2024,60276009,60
2024,60055984,17331
2024,60126737,5523
2024,60118686,621
2024,60237886,6
2024,60210007,1764
2024,60274565,1361
2024,60135187,4
2024,60124312,29368
2024,60214472,6283
2024,60077064,69337
2024,60095292,37333
2024,60205402,1
2024,60205404,19
2024,60232510,47
2024,60057791,2052
2024,50002501,151
2024,50056303,74830
2024,60170021,1
2024,60210004,72266
2024,60236399,5
2024,60271428,5123
2024,60075253,1
2024,60236374,58591
2024,60232043,380
2024,60235321,2
2024,60166927,185
2024,60196531,1
2024,60279278,28
2024,60136991,1
2024,60275850,121
2024,60205268,16478
2024,60126460,7
2024,60278708,516
2024,60239137,42
2024,60136458,11
2024,50028754,30
2024,60063677,7
2024,60128154,3
2024,60278841,17127
2024,60098326,1
2024,60121751,1
2024,60274890,221
2024,60278715,2544
2024,60162171,2
2024,60205487,9
2024,60280408,71
2024,60081014,7
2024,50058489,18365
2024,60234093,42966
2024,60127923,4
2024,60241185,5867
2024,60236464,712
2024,60233036,10294
2024,60188996,118206
2024,60126215,14928
2024,60073431,15953
2024,60205331,24984
2024,60196414,39
2024,50037297,35932
2024,60128417,27434
2024,60063905,94773
2024,50071421,3817
2024,50031761,12079
2024,60212946,4022
2024,60166276,8
2024,50000354,110230
2024,60238267,44146
2024,60076018,8984
2024,50040099,7551
2024,60205704,1591968
2024,60040273,39639
2024,60232685,1276
2024,60271572,7652
2024,60079002,3779
2024,50073571,38545
2024,60127578,3739
2024,60078167,14931
2024,60098041,50314
2024,50019162,77399
2024,60044637,261976
2024,60127946,63086
2024,60050709,42740
2024,60125227,407
2024,60061758,4149
2024,60238798,22076
2024,60257218,79718
2024,60210117,40
2024,60209460,305
2024,60163645,5474
2024,60235033,1621
2024,60135998,31006
2024,60184688,17815
2024,60168732,239
2024,50034061,63
2024,60196027,8535
2024,50039681,23704
2024,60062820,2882
2024,60081995,12877
2024,60126986,44303
2024,60098794,3828
2024,50056703,70
2024,50072406,23104
2024,60238108,85333
2024,60205564,11056
2024,50001637,2386
2024,60199143,143299
2024,50050091,9798
2024,60197459,8770
2024,60214261,40974
2024,60208307,92626
2024,60211933,1015186
2024,60120105,813813
2024,60135203,34652
2024,60082177,286
2024,60271515,1914
2024,60271513,288352
2024,60207986,1709
2024,60247001,2130
2024,60163488,22487
2024,60196086,88257
2024,60040970,7328
2024,60235459,15946
2024,60127052,50429
2024,60207754,23184
2024,60048209,15877
2024,60073834,395
2024,60236419,143765
2024,60095729,54209
2024,60240035,3813
2024,60169932,43
2024,60232540,2824
2024,50064242,2880
2024,60206054,1
2024,60129783,18469
2024,60205418,6046
2024,60193731,8291
2024,50019766,762158
2024,60123256,8490
2024,60075468,5833
2024,60236422,36163
2024,60213605,74611
2024,60232405,293947
2024,50071891,7793
2024,60050351,6516
2024,60207668,136
2024,50009386,1752
2024,60062732,742064
2024,50076546,2408
2024,60074399,23685
2024,60199011,390565
2024,60080420,233
2024,60078736,48769
2024,50071295,8465490
2024,60238420,9340
2024,60062737,1356105
2024,60078124,108
2024,50073858,331
2024,60098897,39346
2024,60238888,10399
2024,50044034,1485
2024,60169573,5995
2024,60163019,8974
2024,60208379,9664
2024,60071031,37684
2024,60136642,32253
2024,60239233,10961
2024,60231427,50907
2024,60123084,17
2024,60097903,138120
2024,50002386,10208
2024,60165038,1126087
2024,50042371,501
2024,60046091,261976
2024,60164881,23222
2024,50071526,308363
2024,50024725,1700
2024,60123486,245737
2024,60256887,4806
2024,60198832,69402
2024,60276671,1081347
2024,50081240,1217373
2024,60065189,115609
2024,60185301,550
2024,60184655,11233
2024,60214276,39987
2024,60077421,4182
2024,50042932,2794
2024,50079621,5150
2024,60189250,195965
2024,60233266,17381
2024,60210028,43505
2024,50073754,14
2024,60045131,56050
2024,60236066,224514
2024,60210399,30393
2024,60099823,3646
2024,60223544,4056
2024,50069812,19920
2024,60235747,1062
2024,60075470,2740
2024,60273537,831
2024,60166508,16
2024,60185183,2071
2024,60057913,10917
2024,60210807,40913
2024,60210714,18424
2024,60213548,8265
2024,60257220,2313
2024,60214149,1753
2024,60096068,856
2024,60208289,47136
2024,60162003,18974
2024,60125131,353
2024,60166000,100338
2024,60230294,35072
2024,50049831,329578
2024,60236367,164
2024,50019434,8
2024,60136942,17444
2024,60120242,405
2024,60082188,20
2024,60208914,114
2024,60126695,9095
2024,50006218,406
2024,60208227,109665
2024,60185339,8171
2024,50073761,376
2024,60195705,1271
2024,60049488,1845
2024,60047524,1822
2024,60061514,8916
2024,60129754,13444
2024,50045979,42716
2024,60167698,23432
2024,60196010,2473
2024,60123261,79243
2024,50032717,261442
2024,60235737,10836
2024,60127195,38376
2024,50033833,2963
2024,50071662,180649
2024,60095732,3566
2024,60258309,40283
2024,60054320,50172
2024,60238613,9214
2024,60057317,9045
2024,60118836,27466
2024,60136711,24
2024,60197608,50190
2024,60214361,298730
2024,60235769,22416
2024,60166349,4922
2024,50054315,26887
2024,60213333,40791
2024,60233416,7829
2024,60194610,115797
2024,60127965,65872
2024,50007527,2398
2024,60080688,159615
2024,60273338,202348
2024,60246656,937507
2024,60276102,3554
2024,60230420,280975
2024,60207190,120
2024,60169994,95
2024,60163112,40425
2024,60274990,196
2024,50019704,10265
2024,50008383,86656
2024,50019035,1085
2024,50028241,1252
2024,50056437,22
2024,50078170,1884
2024,60121929,6570
2024,60135911,53613
2024,60049279,3259
2024,60212582,31509
2024,60213272,703
2024,60131211,131964
2024,60183380,164
2024,60135147,637495
2024,60246467,234847
2024,50072186,2177528
2024,60073835,985
2024,50054788,2594
2024,60208313,23225
2024,60121022,48678
2024,60197639,2015
2024,60196400,8237
2024,60210677,19329
2024,60258590,21931
2024,60196313,15958
2024,60240501,321778
2024,60277204,9833
2024,60193689,218
2024,60121179,717107
2024,60061218,447
2024,60183588,25920
2024,60048186,1679
2024,50041055,20778
2024,50064908,22486
2024,60096183,48205
2024,60237621,1539
2024,50038928,122078
2024,60196804,46032
2024,60062444,8794
2024,50046992,2782
2024,50001503,796
2024,60184817,292137
2024,50075073,854871
2024,60129688,276840
2024,60192791,104896
2024,60124960,35429
2024,60065633,5700
2024,50033038,8216
2024,60276984,1911
2024,60240454,42098
2024,60128185,30635
2024,60050701,310330
2024,60169944,56
2024,50031370,323
2024,60169995,52
2024,60275204,14362
2024,60051918,705569
2024,60130491,244518
2024,50040145,1280
2024,60242554,28286
2024,60256714,11380
2024,60240843,16719
2024,50078273,4478
2024,60237700,55310
2024,60072105,178916
2024,60206103,81646
2024,60057970,11
2024,60208179,5828
2024,60205495,8701
2024,60125884,522671
2024,60256756,6179
2024,60236984,510717
2024,60169492,15657
2024,50061426,18167
2024,50008576,6965
2024,50031850,2147
2024,60048720,12
2024,60056193,14887
2024,60169078,1616199
2024,60209867,428
2024,60193983,31
2024,60194380,81184
2024,50068211,421
2024,60078964,41595
2024,60064063,204190
2024,60207373,2272
2024,60099680,18468
2024,50041107,45956
2024,60135617,99219
2024,60169837,25
2024,50078553,16133
2024,60165938,348958
2024,60125886,23979
2024,60038623,53660
2024,50068768,384
2024,50055606,10963
2024,60206781,393883
2024,60256875,45040
2024,60205985,2066260
2024,60135747,916
2024,50002665,11868
2024,60238803,373066
2024,60239263,111316
2024,60126847,59651
2024,60238546,9427
2024,60246840,5360
2024,50033018,25431
2024,60127899,2270
2024,60169999,83
2024,60242045,28810
2024,60273390,43204
2024,50078093,708
2024,60071429,190586
2024,60071906,82722
2024,60205966,3990
2024,50004368,19942
2024,60195863,100
2024,50032038,440
2024,60099433,34725
2024,60237758,41921
2024,60188646,17236
2024,60125737,56736
2024,60063480,922027
2024,60122864,9341
2024,60212682,16311
2024,60081132,211375
2024,60125429,12517
2024,60194293,429
